step,epoch,loss,cosine,pred_norm,target_norm,lr,ema
6512,7,0.0012979482999071479,,,,9.825081830860566e-06,0.9995861473818421
6513,7,0.0013340332079678774,,,,9.814603730384405e-06,0.9995865115113378
6514,7,0.0013179559027776122,,,,9.804129136946321e-06,0.9995868755424175
6515,7,0.0012875329703092575,,,,9.793658057007554e-06,0.9995872394748189
6516,7,0.001305331476032734,,,,9.78319049702721e-06,0.9995876033082793
6517,7,0.0013460817281156778,,,,9.772726463462203e-06,0.9995879670425368
6518,7,0.0013346076011657715,,,,9.762265962767268e-06,0.9995883306773289
6519,7,0.0013422038173303008,,,,9.751809001394963e-06,0.9995886942123936
6520,7,0.0013051112182438374,,,,9.741355585795684e-06,0.9995890576474687
6521,7,0.0012978564482182264,,,,9.73090572241761e-06,0.9995894209822923
6522,7,0.0013064519735053182,,,,9.720459417706745e-06,0.9995897842166024
6523,7,0.0013247737661004066,,,,9.710016678106889e-06,0.9995901473501371
6524,7,0.0013114033499732614,,,,9.699577510059663e-06,0.9995905103826346
6525,7,0.0013009932590648532,,,,9.689141920004458e-06,0.9995908733138332
6526,7,0.0012807630700990558,,,,9.678709914378476e-06,0.9995912361434713
6527,7,0.0013632535701617599,,,,9.668281499616695e-06,0.9995915988712872
6528,7,0.0012979049934074283,,,,9.657856682151893e-06,0.9995919614970197
6529,7,0.0013582950923591852,,,,9.647435468414618e-06,0.999592324020407
6530,7,0.0012828614562749863,,,,9.6370178648332e-06,0.9995926864411878
6531,7,0.0013518722262233496,,,,9.626603877833737e-06,0.999593048759101
6532,7,0.0013097168412059546,,,,9.616193513840102e-06,0.9995934109738853
6533,7,0.0013402089243754745,,,,9.605786779273932e-06,0.9995937730852796
6534,7,0.0013531388249248266,,,,9.59538368055462e-06,0.9995941350930229
6535,7,0.0013486671959981322,,,,9.584984224099317e-06,0.999594496996854
6536,7,0.0013397366274148226,,,,9.574588416322942e-06,0.9995948587965121
6537,7,0.0013274556258693337,,,,9.56419626363814e-06,0.9995952204917364
6538,7,0.0013173981569707394,,,,9.553807772455319e-06,0.9995955820822662
6539,7,0.0013525532558560371,,,,9.54342294918262e-06,0.9995959435678408
6540,7,0.0013141839299350977,,,,9.533041800225924e-06,0.9995963049481994
6541,7,0.0013565383851528168,,,,9.522664331988846e-06,0.9995966662230816
6542,7,0.0013735783286392689,,,,9.51229055087273e-06,0.999597027392227
6543,7,0.0012912459205836058,,,,9.501920463276643e-06,0.9995973884553752
6544,7,0.0013570201117545366,,,,9.491554075597382e-06,0.9995977494122658
6545,7,0.0013259537518024445,,,,9.48119139422945e-06,0.9995981102626387
6546,7,0.0013761790469288826,,,,9.470832425565072e-06,0.9995984710062336
6547,7,0.0013047668617218733,,,,9.460477175994177e-06,0.9995988316427905
6548,7,0.0013098347699269652,,,,9.450125651904408e-06,0.9995991921720495
6549,7,0.0013214582577347755,,,,9.4397778596811e-06,0.9995995525937506
6550,7,0.0013269265182316303,,,,9.429433805707298e-06,0.999599912907634
6551,7,0.0013479259796440601,,,,9.419093496363721e-06,0.9996002731134398
6552,7,0.0012584200594574213,,,,9.408756938028811e-06,0.9996006332109084
6553,7,0.0013651151675730944,,,,9.398424137078661e-06,0.9996009931997802
6554,7,0.0013184275012463331,,,,9.38809509988707e-06,0.9996013530797958
6555,7,0.0013651165645569563,,,,9.377769832825503e-06,0.9996017128506955
6556,7,0.0013255164958536625,,,,9.367448342263106e-06,0.9996020725122202
6557,7,0.0012914168182760477,,,,9.35713063456669e-06,0.9996024320641104
6558,7,0.0013305472675710917,,,,9.346816716100738e-06,0.9996027915061069
6559,7,0.0013546936679631472,,,,9.336506593227384e-06,0.9996031508379507
6560,7,0.0013194960774853826,,,,9.326200272306446e-06,0.9996035100593825
6561,7,0.0013021610211580992,,,,9.315897759695372e-06,0.9996038691701437
6562,7,0.0013508112169802189,,,,9.30559906174927e-06,0.9996042281699751
6563,7,0.0013418308226391673,,,,9.295304184820893e-06,0.9996045870586179
6564,7,0.0012618665350601077,,,,9.285013135260642e-06,0.9996049458358135
6565,7,0.0012988913804292679,,,,9.274725919416549e-06,0.9996053045013031
6566,7,0.0013674893416464329,,,,9.26444254363429e-06,0.9996056630548283
6567,7,0.001331798848696053,,,,9.254163014257156e-06,0.9996060214961305
6568,7,0.0012869250494986773,,,,9.243887337626094e-06,0.9996063798249513
6569,7,0.0012271497398614883,,,,9.233615520079651e-06,0.9996067380410324
6570,7,0.0013741077855229378,,,,9.223347567954004e-06,0.9996070961441155
6571,7,0.0012720164377242327,,,,9.213083487582925e-06,0.9996074541339424
6572,7,0.00129981548525393,,,,9.202823285297834e-06,0.9996078120102551
6573,7,0.0013473719591274858,,,,9.192566967427731e-06,0.9996081697727955
6574,7,0.0013484004884958267,,,,9.182314540299232e-06,0.9996085274213058
6575,7,0.0013395138084888458,,,,9.172066010236537e-06,0.9996088849555281
6576,7,0.0013602125691249967,,,,9.161821383561477e-06,0.9996092423752045
6577,7,0.0013109585270285606,,,,9.151580666593433e-06,0.9996095996800777
6578,7,0.0013739810092374682,,,,9.141343865649398e-06,0.9996099568698896
6579,7,0.0013288222253322601,,,,9.131110987043943e-06,0.9996103139443832
6580,7,0.001250550732947886,,,,9.12088203708923e-06,0.9996106709033007
6581,7,0.0012817459646612406,,,,9.110657022094986e-06,0.9996110277463849
6582,7,0.0013262962456792593,,,,9.100435948368512e-06,0.9996113844733784
6583,7,0.001260042772628367,,,,9.090218822214683e-06,0.9996117410840243
6584,7,0.001312724081799388,,,,9.08000564993593e-06,0.9996120975780652
6585,7,0.0013659640680998564,,,,9.069796437832255e-06,0.9996124539552443
6586,7,0.001359028392471373,,,,9.059591192201214e-06,0.9996128102153047
6587,7,0.0013511164579540491,,,,9.049389919337906e-06,0.9996131663579895
6588,7,0.001322478987276554,,,,9.039192625535005e-06,0.9996135223830418
6589,7,0.0013742254814133048,,,,9.028999317082701e-06,0.9996138782902051
6590,7,0.0013765053590759635,,,,9.018810000268745e-06,0.9996142340792227
6591,7,0.001324022887274623,,,,9.008624681378418e-06,0.9996145897498382
6592,7,0.0013319256249815226,,,,8.998443366694535e-06,0.9996149453017952
6593,7,0.0013457074528560042,,,,8.988266062497442e-06,0.9996153007348372
6594,7,0.0013509364798665047,,,,8.978092775065016e-06,0.9996156560487082
6595,7,0.0013261683052405715,,,,8.967923510672643e-06,0.9996160112431518
6596,7,0.0012728315778076649,,,,8.957758275593246e-06,0.9996163663179121
6597,7,0.0012740753591060638,,,,8.947597076097251e-06,0.9996167212727329
6598,7,0.0012841082643717527,,,,8.937439918452592e-06,0.9996170761073586
6599,7,0.0012353418860584497,0.8418762683868408,1.0,1.0,8.927286808924715e-06,0.9996174308215333
6600,7,0.001296639908105135,,,,8.917137753776572e-06,0.9996177854150011
6601,7,0.0013546324335038662,,,,8.90699275926861e-06,0.9996181398875066
6602,7,0.001334942877292633,,,,8.896851831658764e-06,0.999618494238794
6603,7,0.001345196389593184,,,,8.88671497720247e-06,0.999618848468608
6604,7,0.0013504611561074853,,,,8.876582202152654e-06,0.9996192025766932
6605,7,0.0013270413037389517,,,,8.866453512759723e-06,0.9996195565627943
6606,7,0.0013424146454781294,,,,8.856328915271561e-06,0.9996199104266561
6607,7,0.001360883703455329,,,,8.846208415933511e-06,0.9996202641680235
6608,7,0.0013118840288370848,,,,8.836092020988428e-06,0.9996206177866414
6609,7,0.0013340585865080357,,,,8.825979736676601e-06,0.9996209712822549
6610,7,0.0013094589812681079,,,,8.815871569235799e-06,0.9996213246546093
6611,7,0.0013475734740495682,,,,8.80576752490124e-06,0.9996216779034496
6612,7,0.0013290238566696644,,,,8.795667609905622e-06,0.9996220310285213
6613,7,0.0012703295797109604,,,,8.785571830479067e-06,0.9996223840295697
6614,7,0.0013029874535277486,,,,8.775480192849161e-06,0.9996227369063404
6615,7,0.0013711602659896016,,,,8.76539270324093e-06,0.999623089658579
6616,7,0.0013037382159382105,,,,8.755309367876855e-06,0.9996234422860312
6617,7,0.00134509545750916,,,,8.745230192976836e-06,0.9996237947884427
6618,7,0.0013541624648496509,,,,8.735155184758219e-06,0.9996241471655594
6619,7,0.001340219285339117,,,,8.725084349435768e-06,0.9996244994171272
6620,7,0.0013196016661822796,,,,8.715017693221688e-06,0.9996248515428923
6621,7,0.0013376976130530238,,,,8.704955222325597e-06,0.9996252035426006
6622,7,0.0013755103573203087,,,,8.694896942954525e-06,0.9996255554159987
6623,7,0.0013283686712384224,,,,8.68484286131293e-06,0.9996259071628326
6624,7,0.001304411212913692,,,,8.674792983602678e-06,0.9996262587828489
6625,7,0.0013609840534627438,,,,8.664747316023035e-06,0.999626610275794
6626,7,0.0013536445330828428,,,,8.654705864770673e-06,0.9996269616414145
6627,7,0.0013387729413807392,,,,8.644668636039664e-06,0.999627312879457
6628,7,0.001348178368061781,,,,8.634635636021474e-06,0.9996276639896686
6629,7,0.0013575986959040165,,,,8.624606870904967e-06,0.9996280149717959
6630,7,0.0013292888179421425,,,,8.614582346876382e-06,0.9996283658255859
6631,7,0.0013511271681636572,,,,8.60456207011935e-06,0.9996287165507857
6632,7,0.0013019273756071925,,,,8.594546046814882e-06,0.9996290671471424
6633,7,0.001353517291136086,,,,8.584534283141368e-06,0.9996294176144033
6634,7,0.0012840786948800087,,,,8.574526785274566e-06,0.9996297679523157
6635,7,0.0013095031026750803,,,,8.564523559387608e-06,0.9996301181606271
6636,7,0.001314080785959959,,,,8.554524611650966e-06,0.9996304682390849
6637,7,0.0013614175841212273,,,,8.544529948232516e-06,0.9996308181874368
6638,7,0.0013390738749876618,,,,8.534539575297459e-06,0.9996311680054305
6639,7,0.001359003596007824,,,,8.524553499008359e-06,0.9996315176928138
6640,7,0.0013751647202298045,,,,8.514571725525126e-06,0.9996318672493345
6641,7,0.0012793769128620625,,,,8.50459426100503e-06,0.9996322166747408
6642,7,0.00134609907399863,,,,8.494621111602672e-06,0.9996325659687807
6643,7,0.0013320562429726124,,,,8.484652283469981e-06,0.9996329151312022
6644,7,0.0013705925084650517,,,,8.47468778275623e-06,0.9996332641617539
6645,7,0.0013378321891650558,,,,8.464727615608036e-06,0.999633613060184
6646,7,0.0013102298835292459,,,,8.454771788169324e-06,0.9996339618262409
6647,7,0.0013717719120904803,,,,8.444820306581348e-06,0.9996343104596731
6648,7,0.0013308082707226276,,,,8.434873176982678e-06,0.9996346589602296
6649,7,0.0013369907392188907,,,,8.42493040550922e-06,0.9996350073276589
6650,7,0.0013367730425670743,,,,8.414991998294158e-06,0.9996353555617098
6651,7,0.0012921950547024608,,,,8.405057961468004e-06,0.9996357036621314
6652,7,0.0013452223502099514,,,,8.39512830115857e-06,0.9996360516286726
6653,7,0.0013538311468437314,,,,8.385203023490977e-06,0.9996363994610827
6654,7,0.0013616152573376894,,,,8.37528213458763e-06,0.9996367471591109
6655,7,0.001320056850090623,,,,8.36536564056823e-06,0.9996370947225065
6656,7,0.0013317345874384046,,,,8.355453547549774e-06,0.9996374421510188
6657,7,0.0013074884191155434,,,,8.345545861646535e-06,0.9996377894443975
6658,7,0.001360335387289524,,,,8.335642588970072e-06,0.9996381366023922
6659,7,0.001292055705562234,,,,8.325743735629222e-06,0.9996384836247525
6660,7,0.0013596885837614536,,,,8.31584930773009e-06,0.9996388305112284
6661,7,0.001353879808448255,,,,8.305959311376065e-06,0.9996391772615697
6662,7,0.0013378949370235205,,,,8.296073752667791e-06,0.9996395238755265
6663,7,0.0013549700379371643,,,,8.286192637703173e-06,0.9996398703528487
6664,7,0.0013201895635575056,,,,8.276315972577384e-06,0.9996402166932867
6665,7,0.0013378141447901726,,,,8.266443763382845e-06,0.9996405628965909
6666,7,0.0013303025625646114,,,,8.256576016209232e-06,0.9996409089625115
6667,7,0.001339141046628356,,,,8.246712737143463e-06,0.999641254890799
6668,7,0.0012975920690223575,,,,8.236853932269704e-06,0.9996416006812043
6669,7,0.0013404516503214836,,,,8.226999607669371e-06,0.9996419463334778
6670,7,0.0013772902311757207,,,,8.217149769421099e-06,0.9996422918473704
6671,7,0.0013497630134224892,,,,8.207304423600768e-06,0.9996426372226331
6672,7,0.0013690833002328873,,,,8.197463576281469e-06,0.9996429824590168
6673,7,0.0013674041256308556,,,,8.187627233533545e-06,0.9996433275562726
6674,7,0.0013493101578205824,,,,8.177795401424541e-06,0.9996436725141519
6675,7,0.001316653797402978,,,,8.167968086019226e-06,0.9996440173324057
6676,7,0.0013711436185985804,,,,8.158145293379576e-06,0.9996443620107855
6677,7,0.0013587548164650798,,,,8.148327029564794e-06,0.999644706549043
6678,7,0.001347752520814538,,,,8.138513300631279e-06,0.9996450509469297
6679,7,0.0013472032733261585,,,,8.128704112632619e-06,0.9996453952041973
6680,7,0.0013058034237474203,,,,8.118899471619615e-06,0.9996457393205975
6681,7,0.0013153923209756613,,,,8.109099383640276e-06,0.9996460832958824
6682,7,0.001324075972661376,,,,8.09930385473978e-06,0.9996464271298039
6683,7,0.0013269876362755895,,,,8.089512890960503e-06,0.9996467708221142
6684,7,0.001332485699094832,,,,8.079726498341995e-06,0.9996471143725655
6685,7,0.0013498356565833092,,,,8.069944682921016e-06,0.99964745778091
6686,7,0.0013758864952251315,,,,8.06016745073146e-06,0.9996478010469002
6687,7,0.001355235232040286,,,,8.050394807804424e-06,0.9996481441702887
6688,7,0.0012994077987968922,,,,8.040626760168155e-06,0.9996484871508281
6689,7,0.0013529955176636577,,,,8.030863313848094e-06,0.9996488299882711
6690,7,0.0013467133976519108,,,,8.021104474866814e-06,0.9996491726823706
6691,7,0.0013393615372478962,,,,8.011350249244057e-06,0.9996495152328795
6692,7,0.001341280061751604,,,,8.001600642996722e-06,0.9996498576395507
6693,7,0.0013633968774229288,,,,7.991855662138856e-06,0.9996501999021375
6694,7,0.0013172843027859926,,,,7.982115312681652e-06,0.9996505420203933
6695,7,0.0013524333480745554,,,,7.972379600633447e-06,0.9996508839940711
6696,7,0.0013415601570159197,,,,7.962648531999712e-06,0.9996512258229246
6697,7,0.0013074743328616023,,,,7.952922112783069e-06,0.9996515675067074
6698,7,0.001343693002127111,,,,7.943200348983257e-06,0.999651909045173
6699,7,0.0013314982643350959,,,,7.933483246597149e-06,0.9996522504380752
6700,7,0.0013665861915796995,,,,7.923770811618742e-06,0.999652591685168
6701,7,0.0013669696636497974,,,,7.914063050039154e-06,0.9996529327862053
6702,7,0.0013706712052226067,,,,7.90435996784662e-06,0.9996532737409412
6703,7,0.0013499833876267076,,,,7.894661571026488e-06,0.9996536145491298
6704,7,0.0013263472355902195,,,,7.884967865561212e-06,0.9996539552105256
6705,7,0.001307842554524541,,,,7.875278857430364e-06,0.9996542957248828
6706,7,0.0013244780711829662,,,,7.86559455261061e-06,0.999654636091956
6707,7,0.0013596799690276384,,,,7.855914957075714e-06,0.9996549763114999
6708,7,0.0013617303920909762,,,,7.846240076796538e-06,0.9996553163832692
6709,7,0.0012720765080302954,,,,7.836569917741032e-06,0.9996556563070186
6710,7,0.0013628837186843157,,,,7.826904485874238e-06,0.9996559960825031
6711,7,0.0013287474866956472,,,,7.817243787158278e-06,0.9996563357094779
6712,7,0.0013684113509953022,,,,7.807587827552354e-06,0.9996566751876979
6713,7,0.0013607402797788382,,,,7.797936613012754e-06,0.9996570145169184
6714,7,0.0013621068792417645,,,,7.788290149492837e-06,0.9996573536968949
6715,7,0.0012697915080934763,,,,7.77864844294301e-06,0.9996576927273828
6716,7,0.0013795682461932302,,,,7.769011499310765e-06,0.9996580316081377
6717,7,0.0013874375727027655,,,,7.759379324540663e-06,0.9996583703389152
6718,7,0.001329515827819705,,,,7.74975192457431e-06,0.9996587089194713
6719,7,0.001365761854685843,,,,7.740129305350368e-06,0.9996590473495617
6720,7,0.001343815471045673,,,,7.730511472804545e-06,0.9996593856289425
6721,7,0.0013760109432041645,,,,7.720898432869624e-06,0.9996597237573699
6722,7,0.0013023184146732092,,,,7.711290191475392e-06,0.9996600617346
6723,7,0.0013602699618786573,,,,7.7016867545487e-06,0.9996603995603891
6724,7,0.0013853221898898482,,,,7.692088128013427e-06,0.9996607372344939
6725,7,0.0012843101285398006,,,,7.682494317790495e-06,0.9996610747566707
6726,7,0.0013705859892070293,,,,7.672905329797849e-06,0.9996614121266763
6727,7,0.001326273544691503,,,,7.663321169950455e-06,0.9996617493442673
6728,7,0.0013392886612564325,,,,7.6537418441603e-06,0.9996620864092008
6729,7,0.00137863599229604,,,,7.644167358336402e-06,0.9996624233212338
6730,7,0.0013262617867439985,,,,7.634597718384782e-06,0.9996627600801233
6731,7,0.0013394525740295649,,,,7.6250329302084706e-06,0.9996630966856266
6732,7,0.0013600727543234825,,,,7.6154729997075065e-06,0.999663433137501
6733,7,0.001359667512588203,,,,7.605917932778949e-06,0.9996637694355038
6734,7,0.0013599086087197065,,,,7.5963677353168346e-06,0.9996641055793927
6735,7,0.00137540593277663,,,,7.586822413212206e-06,0.9996644415689254
6736,7,0.001286391052417457,,,,7.577281972353099e-06,0.9996647774038596
6737,7,0.001290213200263679,,,,7.567746418624534e-06,0.9996651130839531
6738,7,0.0013311728835105896,,,,7.558215757908521e-06,0.9996654486089641
6739,7,0.0013482242356985807,,,,7.548689996084052e-06,0.9996657839786506
6740,7,0.0013112775050103664,,,,7.539169139027087e-06,0.9996661191927708
6741,7,0.0013196668587625027,,,,7.529653192610582e-06,0.999666454251083
6742,7,0.0013443331699818373,,,,7.520142162704445e-06,0.9996667891533457
6743,7,0.001341148978099227,,,,7.510636055175556e-06,0.9996671238993176
6744,7,0.0013510618591681123,,,,7.501134875887762e-06,0.999667458488757
6745,7,0.0012942409375682473,,,,7.491638630701865e-06,0.9996677929214232
6746,7,0.001344570191577077,,,,7.482147325475629e-06,0.9996681271970745
6747,7,0.001316454028710723,,,,7.472660966063764e-06,0.9996684613154704
6748,7,0.0013265617890283465,,,,7.4631795583179335e-06,0.9996687952763698
6749,7,0.0013260169653221965,,,,7.4537031080867516e-06,0.9996691290795319
6750,7,0.001352490857243538,,,,7.4442316212157715e-06,0.9996694627247161
6751,7,0.0013462821952998638,,,,7.43476510354747e-06,0.999669796211682
6752,7,0.0013667361345142126,,,,7.42530356092128e-06,0.999670129540189
6753,7,0.0013063882943242788,,,,7.4158469991735445e-06,0.9996704627099968
6754,7,0.0013681373093277216,,,,7.406395424137562e-06,0.9996707957208654
6755,7,0.0013478311011567712,,,,7.396948841643532e-06,0.9996711285725545
6756,7,0.001333832973614335,,,,7.387507257518581e-06,0.9996714612648241
6757,7,0.0013736817054450512,,,,7.3780706775867515e-06,0.9996717937974345
6758,7,0.0013556943740695715,,,,7.3686391076690024e-06,0.9996721261701461
6759,7,0.00137239508330822,,,,7.359212553583198e-06,0.999672458382719
6760,7,0.0013221317203715444,,,,7.34979102114411e-06,0.9996727904349137
6761,7,0.001366877113468945,,,,7.340374516163409e-06,0.9996731223264911
6762,7,0.0013520829379558563,,,,7.330963044449681e-06,0.9996734540572116
6763,7,0.0012939167208969593,,,,7.321556611808384e-06,0.9996737856268364
6764,7,0.0013378307921811938,,,,7.312155224041884e-06,0.9996741170351261
6765,7,0.0013075440656393766,,,,7.302758886949425e-06,0.9996744482818419
6766,7,0.0013470397097989917,,,,7.293367606327142e-06,0.9996747793667451
6767,7,0.0013248780742287636,,,,7.283981387968048e-06,0.9996751102895969
6768,7,0.0013598789228126407,,,,7.274600237662034e-06,0.9996754410501587
6769,7,0.0013317959383130074,,,,7.2652241611958605e-06,0.9996757716481921
6770,7,0.0013518999330699444,,,,7.2558531643531714e-06,0.9996761020834588
6771,7,0.0012853785883635283,,,,7.246487252914466e-06,0.9996764323557205
6772,7,0.001351905521005392,,,,7.237126432657105e-06,0.9996767624647391
6773,7,0.0013571650488302112,,,,7.227770709355316e-06,0.9996770924102768
6774,7,0.0013566587585955858,,,,7.2184200887801786e-06,0.9996774221920954
6775,7,0.001337571069598198,,,,7.209074576699624e-06,0.9996777518099574
6776,7,0.001345448661595583,,,,7.199734178878435e-06,0.9996780812636251
6777,7,0.0013025316875427961,,,,7.190398901078232e-06,0.9996784105528609
6778,7,0.001389041543006897,,,,7.1810687490574955e-06,0.9996787396774276
6779,7,0.0013560894876718521,,,,7.171743728571523e-06,0.9996790686370877
6780,7,0.0013814158737659454,,,,7.162423845372465e-06,0.9996793974316042
6781,7,0.001320922514423728,,,,7.153109105209278e-06,0.99967972606074
6782,7,0.0012760494137182832,,,,7.143799513827775e-06,0.999680054524258
6783,7,0.0013537947088479996,,,,7.134495076970575e-06,0.9996803828219217
6784,7,0.0013574708718806505,,,,7.125195800377123e-06,0.9996807109534944
6785,7,0.0013832154218107462,,,,7.115901689783673e-06,0.9996810389187394
6786,7,0.0013981113443151116,,,,7.106612750923312e-06,0.9996813667174203
6787,7,0.0013549822615459561,,,,7.097328989525924e-06,0.9996816943493007
6788,7,0.001335026929154992,,,,7.0880504113181885e-06,0.9996820218141445
6789,7,0.00133161258418113,,,,7.078777022023599e-06,0.9996823491117156
6790,7,0.001381465932354331,,,,7.069508827362456e-06,0.999682676241778
6791,7,0.0013583360705524683,,,,7.060245833051847e-06,0.9996830032040959
6792,7,0.0013350918889045715,,,,7.05098804480565e-06,0.9996833299984336
6793,7,0.00134608696680516,,,,7.041735468334531e-06,0.9996836566245555
6794,7,0.0012622678186744452,,,,7.0324881093459486e-06,0.9996839830822261
6795,7,0.0013366295024752617,,,,7.023245973544136e-06,0.99968430937121
6796,7,0.0013599132653325796,,,,7.0140090666301076e-06,0.999684635491272
6797,7,0.0013639128301292658,,,,7.004777394301646e-06,0.999684961442177
6798,7,0.0013665631413459778,,,,6.9955509622533215e-06,0.99968528722369
6799,7,0.00131342769600451,0.8318812847137451,1.0,1.0,6.986329776176457e-06,0.9996856128355762
6800,7,0.0013444590149447322,,,,6.977113841759141e-06,0.9996859382776008
6801,7,0.0012945359339937568,,,,6.9679031646862244e-06,0.999686263549529
6802,7,0.0013490879209712148,,,,6.95869775063932e-06,0.9996865886511267
6803,7,0.0013713642256334424,,,,6.949497605296784e-06,0.9996869135821592
6804,7,0.0012895348481833935,,,,6.940302734333733e-06,0.9996872383423924
6805,7,0.0013421664480119944,,,,6.931113143422017e-06,0.9996875629315921
6806,7,0.0013806861825287342,,,,6.921928838230249e-06,0.9996878873495243
6807,7,0.0013729913625866175,,,,6.912749824423764e-06,0.999688211595955
6808,7,0.001336377114057541,,,,6.903576107664641e-06,0.9996885356706507
6809,7,0.0013306019827723503,,,,6.894407693611687e-06,0.9996888595733776
6810,7,0.001339130336418748,,,,6.885244587920443e-06,0.9996891833039022
6811,7,0.0013488470576703548,,,,6.87608679624317e-06,0.9996895068619911
6812,7,0.001326145837083459,,,,6.866934324228856e-06,0.9996898302474111
6813,7,0.0013823492918163538,,,,6.857787177523199e-06,0.999690153459929
6814,7,0.0013005025684833527,,,,6.84864536176863e-06,0.9996904764993118
6815,7,0.001362771145068109,,,,6.839508882604277e-06,0.9996907993653266
6816,7,0.0013667806051671505,,,,6.830377745665981e-06,0.9996911220577406
6817,7,0.0013442010385915637,,,,6.821251956586272e-06,0.9996914445763212
6818,7,0.001333508174866438,,,,6.812131520994411e-06,0.999691766920836
6819,7,0.001352371065877378,,,,6.803016444516336e-06,0.9996920890910523
6820,7,0.0012806104496121407,,,,6.793906732774683e-06,0.9996924110867382
6821,7,0.0013732470106333494,,,,6.784802391388775e-06,0.9996927329076614
6822,7,0.0012817305978387594,,,,6.7757034259746395e-06,0.9996930545535899
6823,7,0.0013170570600777864,,,,6.766609842144973e-06,0.9996933760242918
6824,7,0.001349593629129231,,,,6.757521645509145e-06,0.9996936973195352
6825,7,0.0012650620192289352,,,,6.748438841673214e-06,0.9996940184390888
6826,7,0.0013453203719109297,,,,6.739361436239917e-06,0.9996943393827208
6827,7,0.0013440495822578669,,,,6.730289434808651e-06,0.9996946601501998
6828,7,0.0013610100140795112,,,,6.721222842975481e-06,0.9996949807412948
6829,7,0.0013303729938343167,,,,6.712161666333131e-06,0.9996953011557747
6830,7,0.0013441917253658175,,,,6.703105910471007e-06,0.9996956213934081
6831,7,0.0013593579642474651,,,,6.694055580975137e-06,0.9996959414539645
6832,7,0.001310911262407899,,,,6.6850106834282245e-06,0.9996962613372129
6833,7,0.0013779884902760386,,,,6.675971223409613e-06,0.9996965810429229
6834,7,0.0013610790483653545,,,,6.666937206495305e-06,0.999696900570864
6835,7,0.0013652537018060684,,,,6.6579086382579304e-06,0.9996972199208057
6836,7,0.0013120346702635288,,,,6.648885524266764e-06,0.9996975390925179
6837,7,0.0013582248939201236,,,,6.639867870087716e-06,0.9996978580857704
6838,7,0.00139677245169878,,,,6.630855681283328e-06,0.9996981769003332
6839,7,0.0013033093418926,,,,6.621848963412772e-06,0.9996984955359766
6840,7,0.0013370115775614977,,,,6.612847722031844e-06,0.9996988139924707
6841,7,0.0013691869098693132,,,,6.603851962692955e-06,0.9996991322695862
6842,7,0.0013287747278809547,,,,6.594861690945154e-06,0.9996994503670933
6843,7,0.001387088792398572,,,,6.585876912334085e-06,0.9996997682847629
6844,7,0.0013344150502234697,,,,6.576897632402012e-06,0.9997000860223657
6845,7,0.001342924777418375,,,,6.567923856687809e-06,0.9997004035796727
6846,7,0.0013260935666039586,,,,6.558955590726945e-06,0.999700720956455
6847,7,0.0013808312360197306,,,,6.5499928400515016e-06,0.9997010381524836
6848,7,0.0013606069842353463,,,,6.541035610190154e-06,0.99970135516753
6849,7,0.0013611798640340567,,,,6.532083906668165e-06,0.9997016720013656
6850,7,0.001360408030450344,,,,6.523137735007405e-06,0.9997019886537619
6851,7,0.0013665736187249422,,,,6.514197100726319e-06,0.9997023051244908
6852,7,0.0013875430449843407,,,,6.505262009339942e-06,0.999702621413324
6853,7,0.0013654996873810887,,,,6.4963324663598744e-06,0.9997029375200335
6854,7,0.00135213159956038,,,,6.48740847729432e-06,0.9997032534443914
6855,7,0.0013642644044011831,,,,6.478490047648041e-06,0.99970356918617
6856,7,0.0012142271734774113,,,,6.469577182922371e-06,0.9997038847451416
6857,7,0.001363006653264165,,,,6.460669888615208e-06,0.9997042001210787
6858,7,0.00137959118001163,,,,6.451768170221029e-06,0.999704515313754
6859,7,0.001336127519607544,,,,6.442872033230862e-06,0.9997048303229403
6860,7,0.001346078934147954,,,,6.433981483132279e-06,0.9997051451484104
6861,7,0.0013358541764318943,,,,6.425096525409421e-06,0.9997054597899373
6862,7,0.0013080602511763573,,,,6.416217165542983e-06,0.9997057742472943
6863,7,0.0013763576280325651,,,,6.407343409010198e-06,0.9997060885202547
6864,7,0.001366012147627771,,,,6.398475261284844e-06,0.9997064026085917
6865,7,0.0013839405728504062,,,,6.389612727837235e-06,0.999706716512079
6866,7,0.001380734145641327,,,,6.380755814134242e-06,0.9997070302304905
6867,7,0.0013509038835763931,,,,6.371904525639239e-06,0.9997073437635996
6868,7,0.0013548322021961212,,,,6.3630588678121505e-06,0.9997076571111807
6869,7,0.0013847744558006525,,,,6.354218846109419e-06,0.9997079702730076
6870,7,0.0013660751283168793,,,,6.345384465984023e-06,0.9997082832488546
6871,7,0.0012956379214301705,,,,6.336555732885446e-06,0.9997085960384963
6872,7,0.0013209676835685968,,,,6.327732652259696e-06,0.9997089086417068
6873,7,0.001380111207254231,,,,6.318915229549291e-06,0.999709221058261
6874,7,0.0013179914094507694,,,,6.310103470193261e-06,0.9997095332879335
6875,7,0.0013587640132755041,,,,6.3012973796271415e-06,0.9997098453304994
6876,7,0.0012959371088072658,,,,6.292496963282973e-06,0.9997101571857336
6877,7,0.0013270583003759384,,,,6.283702226589293e-06,0.9997104688534114
6878,7,0.001344069605693221,,,,6.274913174971133e-06,0.999710780333308
6879,7,0.0012882088776677847,,,,6.266129813850029e-06,0.9997110916251988
6880,7,0.0013376092538237572,,,,6.257352148643998e-06,0.9997114027288594
